N,animal_id,BCS,data,frame,RGB_path,depth_path
7444,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.45.701.png,20.03.2025\4\depth\14.04.45.701.png
7445,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.45.795.png,20.03.2025\4\depth\14.04.45.795.png
7446,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.45.889.png,20.03.2025\4\depth\14.04.45.889.png
7447,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.45.977.png,20.03.2025\4\depth\14.04.45.977.png
7448,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.075.png,20.03.2025\4\depth\14.04.46.075.png
7449,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.167.png,20.03.2025\4\depth\14.04.46.167.png
7450,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.259.png,20.03.2025\4\depth\14.04.46.259.png
7451,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.353.png,20.03.2025\4\depth\14.04.46.353.png
7452,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.444.png,20.03.2025\4\depth\14.04.46.444.png
7453,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.535.png,20.03.2025\4\depth\14.04.46.535.png
7454,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.626.png,20.03.2025\4\depth\14.04.46.626.png
7455,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.724.png,20.03.2025\4\depth\14.04.46.724.png
7456,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.811.png,20.03.2025\4\depth\14.04.46.811.png
7457,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.903.png,20.03.2025\4\depth\14.04.46.903.png
7458,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.46.993.png,20.03.2025\4\depth\14.04.46.993.png
7459,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.47.085.png,20.03.2025\4\depth\14.04.47.085.png
7460,810630,3.75,20.03.2025,4,20.03.2025\4\rgb\14.04.47.180.png,20.03.2025\4\depth\14.04.47.180.png
7461,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.036.png,20.03.2025\5\depth\14.05.01.036.png
7462,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.128.png,20.03.2025\5\depth\14.05.01.128.png
7463,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.218.png,20.03.2025\5\depth\14.05.01.218.png
7464,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.310.png,20.03.2025\5\depth\14.05.01.310.png
7465,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.406.png,20.03.2025\5\depth\14.05.01.406.png
7466,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.494.png,20.03.2025\5\depth\14.05.01.494.png
7467,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.575.png,20.03.2025\5\depth\14.05.01.575.png
7468,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.663.png,20.03.2025\5\depth\14.05.01.663.png
7469,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.760.png,20.03.2025\5\depth\14.05.01.760.png
7470,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.854.png,20.03.2025\5\depth\14.05.01.854.png
7471,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.01.957.png,20.03.2025\5\depth\14.05.01.957.png
7472,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.052.png,20.03.2025\5\depth\14.05.02.052.png
7473,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.141.png,20.03.2025\5\depth\14.05.02.141.png
7474,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.232.png,20.03.2025\5\depth\14.05.02.232.png
7475,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.327.png,20.03.2025\5\depth\14.05.02.327.png
7476,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.421.png,20.03.2025\5\depth\14.05.02.421.png
7477,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.512.png,20.03.2025\5\depth\14.05.02.512.png
7478,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.603.png,20.03.2025\5\depth\14.05.02.603.png
7479,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.696.png,20.03.2025\5\depth\14.05.02.696.png
7480,7075,3.5,20.03.2025,5,20.03.2025\5\rgb\14.05.02.787.png,20.03.2025\5\depth\14.05.02.787.png
7481,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.15.618.png,20.03.2025\6\depth\14.05.15.618.png
7482,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.15.706.png,20.03.2025\6\depth\14.05.15.706.png
7483,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.15.798.png,20.03.2025\6\depth\14.05.15.798.png
7484,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.15.891.png,20.03.2025\6\depth\14.05.15.891.png
7485,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.15.985.png,20.03.2025\6\depth\14.05.15.985.png
7486,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.067.png,20.03.2025\6\depth\14.05.16.067.png
7487,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.165.png,20.03.2025\6\depth\14.05.16.165.png
7488,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.258.png,20.03.2025\6\depth\14.05.16.258.png
7489,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.350.png,20.03.2025\6\depth\14.05.16.350.png
7490,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.444.png,20.03.2025\6\depth\14.05.16.444.png
7491,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.535.png,20.03.2025\6\depth\14.05.16.535.png
7492,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.627.png,20.03.2025\6\depth\14.05.16.627.png
7493,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.721.png,20.03.2025\6\depth\14.05.16.721.png
7494,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.812.png,20.03.2025\6\depth\14.05.16.812.png
7495,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.904.png,20.03.2025\6\depth\14.05.16.904.png
7496,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.16.995.png,20.03.2025\6\depth\14.05.16.995.png
7497,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.17.088.png,20.03.2025\6\depth\14.05.17.088.png
7498,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.17.180.png,20.03.2025\6\depth\14.05.17.180.png
7499,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.17.257.png,20.03.2025\6\depth\14.05.17.257.png
7500,7073,3.25,20.03.2025,6,20.03.2025\6\rgb\14.05.17.348.png,20.03.2025\6\depth\14.05.17.348.png
7501,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.30.458.png,20.03.2025\7\depth\14.05.30.458.png
7502,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.30.547.png,20.03.2025\7\depth\14.05.30.547.png
7503,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.30.642.png,20.03.2025\7\depth\14.05.30.642.png
7504,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.30.732.png,20.03.2025\7\depth\14.05.30.732.png
7505,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.30.825.png,20.03.2025\7\depth\14.05.30.825.png
7506,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.30.920.png,20.03.2025\7\depth\14.05.30.920.png
7507,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.012.png,20.03.2025\7\depth\14.05.31.012.png
7508,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.096.png,20.03.2025\7\depth\14.05.31.096.png
7509,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.183.png,20.03.2025\7\depth\14.05.31.183.png
7510,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.275.png,20.03.2025\7\depth\14.05.31.275.png
7511,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.366.png,20.03.2025\7\depth\14.05.31.366.png
7512,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.458.png,20.03.2025\7\depth\14.05.31.458.png
7513,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.550.png,20.03.2025\7\depth\14.05.31.550.png
7514,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.646.png,20.03.2025\7\depth\14.05.31.646.png
7515,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.737.png,20.03.2025\7\depth\14.05.31.737.png
7516,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.828.png,20.03.2025\7\depth\14.05.31.828.png
7517,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.31.926.png,20.03.2025\7\depth\14.05.31.926.png
7518,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.32.015.png,20.03.2025\7\depth\14.05.32.015.png
7519,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.32.108.png,20.03.2025\7\depth\14.05.32.108.png
7520,7067,3.5,20.03.2025,7,20.03.2025\7\rgb\14.05.32.200.png,20.03.2025\7\depth\14.05.32.200.png
7521,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.18.385.png,20.03.2025\9\depth\14.06.18.385.png
7522,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.18.487.png,20.03.2025\9\depth\14.06.18.487.png
7523,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.18.580.png,20.03.2025\9\depth\14.06.18.580.png
7524,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.18.671.png,20.03.2025\9\depth\14.06.18.671.png
7525,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.18.762.png,20.03.2025\9\depth\14.06.18.762.png
7526,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.18.856.png,20.03.2025\9\depth\14.06.18.856.png
7527,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.18.948.png,20.03.2025\9\depth\14.06.18.948.png
7528,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.040.png,20.03.2025\9\depth\14.06.19.040.png
7529,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.133.png,20.03.2025\9\depth\14.06.19.133.png
7530,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.228.png,20.03.2025\9\depth\14.06.19.228.png
7531,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.320.png,20.03.2025\9\depth\14.06.19.320.png
7532,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.414.png,20.03.2025\9\depth\14.06.19.414.png
7533,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.506.png,20.03.2025\9\depth\14.06.19.506.png
7534,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.597.png,20.03.2025\9\depth\14.06.19.597.png
7535,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.688.png,20.03.2025\9\depth\14.06.19.688.png
7536,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.783.png,20.03.2025\9\depth\14.06.19.783.png
7537,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.876.png,20.03.2025\9\depth\14.06.19.876.png
7538,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.19.968.png,20.03.2025\9\depth\14.06.19.968.png
7539,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.20.061.png,20.03.2025\9\depth\14.06.20.061.png
7540,730411,3.25,20.03.2025,9,20.03.2025\9\rgb\14.06.20.155.png,20.03.2025\9\depth\14.06.20.155.png
7541,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.02.745.png,20.03.2025\10\depth\14.07.02.745.png
7542,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.02.847.png,20.03.2025\10\depth\14.07.02.847.png
7543,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.02.938.png,20.03.2025\10\depth\14.07.02.938.png
7544,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.032.png,20.03.2025\10\depth\14.07.03.032.png
7545,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.123.png,20.03.2025\10\depth\14.07.03.123.png
7546,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.215.png,20.03.2025\10\depth\14.07.03.215.png
7547,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.308.png,20.03.2025\10\depth\14.07.03.308.png
7548,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.396.png,20.03.2025\10\depth\14.07.03.396.png
7549,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.491.png,20.03.2025\10\depth\14.07.03.491.png
7550,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.587.png,20.03.2025\10\depth\14.07.03.587.png
7551,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.675.png,20.03.2025\10\depth\14.07.03.675.png
7552,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.766.png,20.03.2025\10\depth\14.07.03.766.png
7553,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.860.png,20.03.2025\10\depth\14.07.03.860.png
7554,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.03.952.png,20.03.2025\10\depth\14.07.03.952.png
7555,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.04.044.png,20.03.2025\10\depth\14.07.04.044.png
7556,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.04.136.png,20.03.2025\10\depth\14.07.04.136.png
7557,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.04.229.png,20.03.2025\10\depth\14.07.04.229.png
7558,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.04.322.png,20.03.2025\10\depth\14.07.04.322.png
7559,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.04.415.png,20.03.2025\10\depth\14.07.04.415.png
7560,7680,3.25,20.03.2025,10,20.03.2025\10\rgb\14.07.04.508.png,20.03.2025\10\depth\14.07.04.508.png
7561,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.16.269.png,20.03.2025\11\depth\14.07.16.269.png
7562,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.16.367.png,20.03.2025\11\depth\14.07.16.367.png
7563,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.16.460.png,20.03.2025\11\depth\14.07.16.460.png
7564,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.16.538.png,20.03.2025\11\depth\14.07.16.538.png
7565,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.16.630.png,20.03.2025\11\depth\14.07.16.630.png
7566,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.16.723.png,20.03.2025\11\depth\14.07.16.723.png
7567,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.16.817.png,20.03.2025\11\depth\14.07.16.817.png
7568,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.16.913.png,20.03.2025\11\depth\14.07.16.913.png
7569,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.005.png,20.03.2025\11\depth\14.07.17.005.png
7570,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.098.png,20.03.2025\11\depth\14.07.17.098.png
7571,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.189.png,20.03.2025\11\depth\14.07.17.189.png
7572,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.284.png,20.03.2025\11\depth\14.07.17.284.png
7573,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.377.png,20.03.2025\11\depth\14.07.17.377.png
7574,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.470.png,20.03.2025\11\depth\14.07.17.470.png
7575,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.560.png,20.03.2025\11\depth\14.07.17.560.png
7576,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.652.png,20.03.2025\11\depth\14.07.17.652.png
7577,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.748.png,20.03.2025\11\depth\14.07.17.748.png
7578,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.840.png,20.03.2025\11\depth\14.07.17.840.png
7579,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.17.930.png,20.03.2025\11\depth\14.07.17.930.png
7580,7019,3.5,20.03.2025,11,20.03.2025\11\rgb\14.07.18.023.png,20.03.2025\11\depth\14.07.18.023.png
7581,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.010.png,20.03.2025\12\depth\14.07.34.010.png
7582,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.095.png,20.03.2025\12\depth\14.07.34.095.png
7583,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.187.png,20.03.2025\12\depth\14.07.34.187.png
7584,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.279.png,20.03.2025\12\depth\14.07.34.279.png
7585,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.370.png,20.03.2025\12\depth\14.07.34.370.png
7586,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.463.png,20.03.2025\12\depth\14.07.34.463.png
7587,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.557.png,20.03.2025\12\depth\14.07.34.557.png
7588,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.661.png,20.03.2025\12\depth\14.07.34.661.png
7589,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.754.png,20.03.2025\12\depth\14.07.34.754.png
7590,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.845.png,20.03.2025\12\depth\14.07.34.845.png
7591,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.34.939.png,20.03.2025\12\depth\14.07.34.939.png
7592,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.034.png,20.03.2025\12\depth\14.07.35.034.png
7593,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.124.png,20.03.2025\12\depth\14.07.35.124.png
7594,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.218.png,20.03.2025\12\depth\14.07.35.218.png
7595,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.309.png,20.03.2025\12\depth\14.07.35.309.png
7596,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.401.png,20.03.2025\12\depth\14.07.35.401.png
7597,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.493.png,20.03.2025\12\depth\14.07.35.493.png
7598,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.588.png,20.03.2025\12\depth\14.07.35.588.png
7599,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.685.png,20.03.2025\12\depth\14.07.35.685.png
7600,7043,3.25,20.03.2025,12,20.03.2025\12\rgb\14.07.35.774.png,20.03.2025\12\depth\14.07.35.774.png
7601,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.47.707.png,20.03.2025\13\depth\14.07.47.707.png
7602,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.47.792.png,20.03.2025\13\depth\14.07.47.792.png
7603,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.47.887.png,20.03.2025\13\depth\14.07.47.887.png
7604,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.47.978.png,20.03.2025\13\depth\14.07.47.978.png
7605,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.070.png,20.03.2025\13\depth\14.07.48.070.png
7606,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.161.png,20.03.2025\13\depth\14.07.48.161.png
7607,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.253.png,20.03.2025\13\depth\14.07.48.253.png
7608,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.346.png,20.03.2025\13\depth\14.07.48.346.png
7609,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.438.png,20.03.2025\13\depth\14.07.48.438.png
7610,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.532.png,20.03.2025\13\depth\14.07.48.532.png
7611,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.628.png,20.03.2025\13\depth\14.07.48.628.png
7612,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.720.png,20.03.2025\13\depth\14.07.48.720.png
7613,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.812.png,20.03.2025\13\depth\14.07.48.812.png
7614,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.906.png,20.03.2025\13\depth\14.07.48.906.png
7615,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.48.998.png,20.03.2025\13\depth\14.07.48.998.png
7616,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.49.088.png,20.03.2025\13\depth\14.07.49.088.png
7617,810122,3.5,20.03.2025,13,20.03.2025\13\rgb\14.07.49.180.png,20.03.2025\13\depth\14.07.49.180.png
