N,animal_id,BCS,data,frame,RGB_path,depth_path
2897,7535,3.0,20.02.2025,4,20.02.2025\4\rgb\14.05.44.629.png,20.02.2025\4\depth\14.05.44.629.png
2898,7535,3.0,20.02.2025,4,20.02.2025\4\rgb\14.05.44.724.png,20.02.2025\4\depth\14.05.44.724.png
2899,7535,3.0,20.02.2025,4,20.02.2025\4\rgb\14.05.44.818.png,20.02.2025\4\depth\14.05.44.818.png
2900,7535,3.0,20.02.2025,4,20.02.2025\4\rgb\14.05.44.914.png,20.02.2025\4\depth\14.05.44.914.png
2901,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.58.731.png,20.02.2025\5\depth\14.05.58.731.png
2902,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.58.829.png,20.02.2025\5\depth\14.05.58.829.png
2903,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.58.924.png,20.02.2025\5\depth\14.05.58.924.png
2904,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.016.png,20.02.2025\5\depth\14.05.59.016.png
2905,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.106.png,20.02.2025\5\depth\14.05.59.106.png
2906,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.198.png,20.02.2025\5\depth\14.05.59.198.png
2907,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.290.png,20.02.2025\5\depth\14.05.59.290.png
2908,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.384.png,20.02.2025\5\depth\14.05.59.384.png
2909,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.475.png,20.02.2025\5\depth\14.05.59.475.png
2910,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.566.png,20.02.2025\5\depth\14.05.59.566.png
2911,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.660.png,20.02.2025\5\depth\14.05.59.660.png
2912,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.754.png,20.02.2025\5\depth\14.05.59.754.png
2913,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.848.png,20.02.2025\5\depth\14.05.59.848.png
2914,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.05.59.946.png,20.02.2025\5\depth\14.05.59.946.png
2915,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.06.00.032.png,20.02.2025\5\depth\14.06.00.032.png
2916,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.06.00.118.png,20.02.2025\5\depth\14.06.00.118.png
2917,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.06.00.216.png,20.02.2025\5\depth\14.06.00.216.png
2918,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.06.00.308.png,20.02.2025\5\depth\14.06.00.308.png
2919,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.06.00.400.png,20.02.2025\5\depth\14.06.00.400.png
2920,7008,3.25,20.02.2025,5,20.02.2025\5\rgb\14.06.00.492.png,20.02.2025\5\depth\14.06.00.492.png
2921,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.248.png,20.02.2025\6\depth\14.06.16.248.png
2922,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.340.png,20.02.2025\6\depth\14.06.16.340.png
2923,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.434.png,20.02.2025\6\depth\14.06.16.434.png
2924,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.524.png,20.02.2025\6\depth\14.06.16.524.png
2925,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.624.png,20.02.2025\6\depth\14.06.16.624.png
2926,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.711.png,20.02.2025\6\depth\14.06.16.711.png
2927,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.806.png,20.02.2025\6\depth\14.06.16.806.png
2928,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.898.png,20.02.2025\6\depth\14.06.16.898.png
2929,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.16.989.png,20.02.2025\6\depth\14.06.16.989.png
2930,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.082.png,20.02.2025\6\depth\14.06.17.082.png
2931,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.174.png,20.02.2025\6\depth\14.06.17.174.png
2932,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.267.png,20.02.2025\6\depth\14.06.17.267.png
2933,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.358.png,20.02.2025\6\depth\14.06.17.358.png
2934,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.450.png,20.02.2025\6\depth\14.06.17.450.png
2935,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.549.png,20.02.2025\6\depth\14.06.17.549.png
2936,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.636.png,20.02.2025\6\depth\14.06.17.636.png
2937,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.732.png,20.02.2025\6\depth\14.06.17.732.png
2938,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.821.png,20.02.2025\6\depth\14.06.17.821.png
2939,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.17.913.png,20.02.2025\6\depth\14.06.17.913.png
2940,710331,3.25,20.02.2025,6,20.02.2025\6\rgb\14.06.18.010.png,20.02.2025\6\depth\14.06.18.010.png
2941,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.32.374.png,20.02.2025\7\depth\14.06.32.374.png
2942,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.32.473.png,20.02.2025\7\depth\14.06.32.473.png
2943,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.32.564.png,20.02.2025\7\depth\14.06.32.564.png
2944,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.32.664.png,20.02.2025\7\depth\14.06.32.664.png
2945,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.32.761.png,20.02.2025\7\depth\14.06.32.761.png
2946,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.32.855.png,20.02.2025\7\depth\14.06.32.855.png
2947,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.32.949.png,20.02.2025\7\depth\14.06.32.949.png
2948,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.041.png,20.02.2025\7\depth\14.06.33.041.png
2949,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.139.png,20.02.2025\7\depth\14.06.33.139.png
2950,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.238.png,20.02.2025\7\depth\14.06.33.238.png
2951,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.329.png,20.02.2025\7\depth\14.06.33.329.png
2952,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.424.png,20.02.2025\7\depth\14.06.33.424.png
2953,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.518.png,20.02.2025\7\depth\14.06.33.518.png
2954,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.607.png,20.02.2025\7\depth\14.06.33.607.png
2955,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.697.png,20.02.2025\7\depth\14.06.33.697.png
2956,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.788.png,20.02.2025\7\depth\14.06.33.788.png
2957,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.883.png,20.02.2025\7\depth\14.06.33.883.png
2958,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.33.972.png,20.02.2025\7\depth\14.06.33.972.png
2959,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.34.063.png,20.02.2025\7\depth\14.06.34.063.png
2960,930317,3.25,20.02.2025,7,20.02.2025\7\rgb\14.06.34.157.png,20.02.2025\7\depth\14.06.34.157.png
2961,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.144.png,20.02.2025\8\depth\14.06.49.144.png
2962,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.234.png,20.02.2025\8\depth\14.06.49.234.png
2963,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.326.png,20.02.2025\8\depth\14.06.49.326.png
2964,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.418.png,20.02.2025\8\depth\14.06.49.418.png
2965,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.518.png,20.02.2025\8\depth\14.06.49.518.png
2966,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.604.png,20.02.2025\8\depth\14.06.49.604.png
2967,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.696.png,20.02.2025\8\depth\14.06.49.696.png
2968,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.787.png,20.02.2025\8\depth\14.06.49.787.png
2969,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.883.png,20.02.2025\8\depth\14.06.49.883.png
2970,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.49.981.png,20.02.2025\8\depth\14.06.49.981.png
2971,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.082.png,20.02.2025\8\depth\14.06.50.082.png
2972,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.174.png,20.02.2025\8\depth\14.06.50.174.png
2973,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.261.png,20.02.2025\8\depth\14.06.50.261.png
2974,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.359.png,20.02.2025\8\depth\14.06.50.359.png
2975,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.453.png,20.02.2025\8\depth\14.06.50.453.png
2976,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.548.png,20.02.2025\8\depth\14.06.50.548.png
2977,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.638.png,20.02.2025\8\depth\14.06.50.638.png
2978,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.730.png,20.02.2025\8\depth\14.06.50.730.png
2979,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.828.png,20.02.2025\8\depth\14.06.50.828.png
2980,430221,3.25,20.02.2025,8,20.02.2025\8\rgb\14.06.50.916.png,20.02.2025\8\depth\14.06.50.916.png
2981,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.08.483.png,20.02.2025\9\depth\14.07.08.483.png
2982,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.08.584.png,20.02.2025\9\depth\14.07.08.584.png
2983,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.08.679.png,20.02.2025\9\depth\14.07.08.679.png
2984,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.08.770.png,20.02.2025\9\depth\14.07.08.770.png
2985,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.08.869.png,20.02.2025\9\depth\14.07.08.869.png
2986,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.08.956.png,20.02.2025\9\depth\14.07.08.956.png
2987,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.049.png,20.02.2025\9\depth\14.07.09.049.png
2988,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.138.png,20.02.2025\9\depth\14.07.09.138.png
2989,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.230.png,20.02.2025\9\depth\14.07.09.230.png
2990,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.329.png,20.02.2025\9\depth\14.07.09.329.png
2991,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.417.png,20.02.2025\9\depth\14.07.09.417.png
2992,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.511.png,20.02.2025\9\depth\14.07.09.511.png
2993,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.604.png,20.02.2025\9\depth\14.07.09.604.png
2994,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.696.png,20.02.2025\9\depth\14.07.09.696.png
2995,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.788.png,20.02.2025\9\depth\14.07.09.788.png
2996,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.883.png,20.02.2025\9\depth\14.07.09.883.png
2997,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.09.973.png,20.02.2025\9\depth\14.07.09.973.png
2998,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.10.062.png,20.02.2025\9\depth\14.07.10.062.png
2999,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.10.154.png,20.02.2025\9\depth\14.07.10.154.png
3000,6889,3.25,20.02.2025,9,20.02.2025\9\rgb\14.07.10.241.png,20.02.2025\9\depth\14.07.10.241.png
3001,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.22.665.png,20.02.2025\10\depth\14.07.22.665.png
3002,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.22.762.png,20.02.2025\10\depth\14.07.22.762.png
3003,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.22.857.png,20.02.2025\10\depth\14.07.22.857.png
3004,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.22.957.png,20.02.2025\10\depth\14.07.22.957.png
3005,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.057.png,20.02.2025\10\depth\14.07.23.057.png
3006,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.151.png,20.02.2025\10\depth\14.07.23.151.png
3007,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.243.png,20.02.2025\10\depth\14.07.23.243.png
3008,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.336.png,20.02.2025\10\depth\14.07.23.336.png
3009,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.435.png,20.02.2025\10\depth\14.07.23.435.png
3010,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.536.png,20.02.2025\10\depth\14.07.23.536.png
3011,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.628.png,20.02.2025\10\depth\14.07.23.628.png
3012,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.721.png,20.02.2025\10\depth\14.07.23.721.png
3013,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.812.png,20.02.2025\10\depth\14.07.23.812.png
3014,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.23.916.png,20.02.2025\10\depth\14.07.23.916.png
3015,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.24.016.png,20.02.2025\10\depth\14.07.24.016.png
3016,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.24.107.png,20.02.2025\10\depth\14.07.24.107.png
3017,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.24.198.png,20.02.2025\10\depth\14.07.24.198.png
3018,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.24.289.png,20.02.2025\10\depth\14.07.24.289.png
3019,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.24.389.png,20.02.2025\10\depth\14.07.24.389.png
3020,810328,3.75,20.02.2025,10,20.02.2025\10\rgb\14.07.24.489.png,20.02.2025\10\depth\14.07.24.489.png
3021,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.101.png,20.02.2025\11\depth\14.07.56.101.png
3022,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.199.png,20.02.2025\11\depth\14.07.56.199.png
3023,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.291.png,20.02.2025\11\depth\14.07.56.291.png
3024,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.390.png,20.02.2025\11\depth\14.07.56.390.png
3025,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.493.png,20.02.2025\11\depth\14.07.56.493.png
3026,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.585.png,20.02.2025\11\depth\14.07.56.585.png
3027,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.675.png,20.02.2025\11\depth\14.07.56.675.png
3028,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.769.png,20.02.2025\11\depth\14.07.56.769.png
3029,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.865.png,20.02.2025\11\depth\14.07.56.865.png
3030,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.56.954.png,20.02.2025\11\depth\14.07.56.954.png
3031,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.046.png,20.02.2025\11\depth\14.07.57.046.png
3032,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.139.png,20.02.2025\11\depth\14.07.57.139.png
3033,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.232.png,20.02.2025\11\depth\14.07.57.232.png
3034,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.326.png,20.02.2025\11\depth\14.07.57.326.png
3035,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.421.png,20.02.2025\11\depth\14.07.57.421.png
3036,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.515.png,20.02.2025\11\depth\14.07.57.515.png
3037,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.607.png,20.02.2025\11\depth\14.07.57.607.png
3038,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.700.png,20.02.2025\11\depth\14.07.57.700.png
3039,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.792.png,20.02.2025\11\depth\14.07.57.792.png
3040,6859,3.25,20.02.2025,11,20.02.2025\11\rgb\14.07.57.909.png,20.02.2025\11\depth\14.07.57.909.png
3041,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.13.589.png,20.02.2025\12\depth\14.08.13.589.png
3042,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.13.685.png,20.02.2025\12\depth\14.08.13.685.png
3043,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.13.778.png,20.02.2025\12\depth\14.08.13.778.png
3044,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.13.874.png,20.02.2025\12\depth\14.08.13.874.png
3045,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.13.962.png,20.02.2025\12\depth\14.08.13.962.png
3046,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.055.png,20.02.2025\12\depth\14.08.14.055.png
3047,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.148.png,20.02.2025\12\depth\14.08.14.148.png
3048,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.238.png,20.02.2025\12\depth\14.08.14.238.png
3049,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.329.png,20.02.2025\12\depth\14.08.14.329.png
3050,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.424.png,20.02.2025\12\depth\14.08.14.424.png
3051,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.514.png,20.02.2025\12\depth\14.08.14.514.png
3052,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.605.png,20.02.2025\12\depth\14.08.14.605.png
3053,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.696.png,20.02.2025\12\depth\14.08.14.696.png
3054,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.789.png,20.02.2025\12\depth\14.08.14.789.png
3055,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.884.png,20.02.2025\12\depth\14.08.14.884.png
3056,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.14.988.png,20.02.2025\12\depth\14.08.14.988.png
3057,110227,3.0,20.02.2025,12,20.02.2025\12\rgb\14.08.15.082.png,20.02.2025\12\depth\14.08.15.082.png
